sentence,label
"Sentence: ""In the morning itching in left eye which is not only aggravated by rubbing but extends all over the face""",19
"Sentence: ""Itching in the left eye a""",19
"Sentence: ""An inflamed pimple above the left eyebrow b""",19
"Sentence: ""Pressure in the eyebrows and balls""",19
"Sentence: ""In the afternoon slight tearing pains in the left eyebrow c""",19
"Sentence: ""Burning pain above and beneath the eyebrows every afternoon""",19
"Sentence: ""In the evening drawing in the left eyebrow c""",19
"Sentence: ""Sudden drawing above the right eyebrow f""",19
"Sentence: ""At night drawing pains in the region of the left eyebrow and aching in the left eyeball as if it were swelled out and pushed forward the aching in the eyeballs only went off the following morning after getting up""",19
"Sentence: ""Much itching in the eyebrows and in the tip of the nose""",19
"Sentence: ""Very violent piercing cramplike pain deep in the right orbit which as far as he could judge seemed to extend through the bony wall of the orbit into the frontal sinus it lasted a few minutes and then alternated with a similar pain in the left orbit f""",19
"Sentence: ""Pressure in both orbits""",19
"Sentence: ""Boring pain over the left eye""",19
"Sentence: ""Jerking pain above the right eye""",19
"Sentence: ""Drawing pain in the bones of the orbits""",19
"Sentence: ""Before going to sleep shooting pain in the upper border of the left orbit a""",20
"Sentence: ""Shooting above the left eye""",20
"Sentence: ""Swelling of the upper lid and dry matter in the lashes""",20
"Sentence: ""Swelling of the upper lid with redness and burning pain""",20
"Sentence: ""Swelling and pain in the eyelids with lachrymation""",20
"Sentence: ""Inflammation of the lower lids without especial swelling""",20
"Sentence: ""Redness of the eyelids and conjunctiva""",20
"Sentence: ""The canthi of the eyes red and inflamed slightly adhesive and exuding a little""",20
"Sentence: ""Eruption of pimples on the upper lid""",20
"Sentence: ""Stye on the upper lid by the inner canthus""",20
"Sentence: ""Near the outer canthus of the left eye an intensely red excessively itching and burning spot on the skin the left palpebral conjunctiva much reddened a""",20
"Sentence: ""Agglutination of the eyes two mornings""",20
"Sentence: ""Agglutinated eyes in the morning""",20
"Sentence: ""The eyes are agglutinated in the morning the lids thick and red afterwards dry mucus in the lashes""",20
"Sentence: ""I could scarcely open my eyes which were agglutinated with forcible closure of the lids in the evening the light obliges me to shut them""",20
"Sentence: ""Eyes slightly adhering in the morning on awaking""",20
"Sentence: ""Slight adhesion of the lids in the morning a""",20
"Sentence: ""Much eye-gum on the ciliæ in the morning after waking d""",20
"Sentence: ""Copious secretion of mucus from the Meibomian glands c""",20
"Sentence: ""Twitching of the lids for many days""",20
"Sentence: ""Twitching of the lower lid every day""",20
"Sentence: ""Twitching of the upper lid""",20
"Sentence: ""The lids often close after rising in the morning""",20
"Sentence: ""In the evening twitching in the eyelids""",20
"Sentence: ""Jerking in the lids""",20
"Sentence: ""Jerking in the lids mostly in the afternoon""",20
"Sentence: ""Jerking in the left lower lid almost constantly""",20
"Sentence: ""Jerking in the lower lid""",20
"Sentence: ""Eyelids heavy in the evening""",20
"Sentence: ""Dryness of the inner surface of the lids""",20
"Sentence: ""Pressure in the eyelids in the evening""",20
"Sentence: ""Pressure in the upper lids""",20
"Sentence: ""In the evening violent shooting in the upper lid a""",20
"Sentence: ""Aching on the eyelids c""",20
"Sentence: ""Pain in the outer canthus of both eyes""",20
"Sentence: ""In the evening sudden very painful tearing in the left upper eyelid a""",20
"Sentence: ""Burning of the lids that are inflamed and red and tense on motion""",20
"Sentence: ""Burning of the eyelids externally""",20
"Sentence: ""Sensation of many burning sparks in the eyelids that are immediately drawn together""",20
"Sentence: ""Burning jerking in the right eyelid""",20
"Sentence: ""Sticking and burning in the outer canthi with dimness of vision in the evening""",20
"Sentence: ""A persistent burning in the external canthus of the right eye and at the same time a sensation as if a grain of sand was in it a""",20
"Sentence: ""In the afternoon burning in the eyelids with flow of tears a""",20
"Sentence: ""Burning in the lids especially of the right eye in the morning after getting up d""",20
"Sentence: ""Burning of the upper lids""",20
"Sentence: ""In the evening a fine burning like sparks on some parts of the skin of the right upper lid g""",20
"Sentence: ""Great burning in the canthi at noon slight burning in both outer canthi slight burning in the edges of the lids a""",20
"Sentence: ""In the forenoon some burning on the edges of the eyelids slight burning in the external canthi during the day severe burning on the edges of the eyelids slight burning of the tarsal edges b""",20
"Sentence: ""Frequent fine burning stitches in different parts of the skin of the left upper eyelid as if from fine sparks""",20
"Sentence: ""Smarting sore pain on the inner side of the lids after midnight followed by a sensation of a rubbing dryness upon the inner surfaces""",20
"Sentence: ""Smarting pain as from dryness of the margins of the lids""",20
"Sentence: ""Smarting of the lids inclination to rub them the eyes can hardly bear the light in the evening""",20
"Sentence: ""Sensation like sparks in the left upper lid a""",20
"Sentence: ""In the morning slight sensitiveness of the edges of the lids b""",20
"Sentence: ""Four hours after taking the medicine when in bed he felt a rubbing dry sensation in the mucous surface of the eyelids""",20
"Sentence: ""In the morning on awaking feeling of sand in the eyes with raw pain on rubbing them d""",20
"Sentence: ""In the morning after awaking painful rubbing dry feeling in the borders of the right eyelids f""",20
"Sentence: ""About PM feeling of fine sand between the right eye and lid c""",20
"Sentence: ""Itching of the eyelids as if they would become inflamed""",20
"Sentence: ""Itching of the lids obliging him to rest them every moment in the afternoon the eyes can scarcely endure the light at all in the evening""",20
"Sentence: ""Itching biting in the outer canthus""",20
"Sentence: ""Itching and biting in the inner canthi""",20
"Sentence: ""Itching and burning of the lids which are red and swollen in the morning d""",20
"Sentence: ""Frequent itching burning and smarting in the canthi of the eyes making him rub them""",20
"Sentence: ""Itching in eyelids and burning in eyes a""",20
"Sentence: ""In the morning after awaking itching in the eyelids which are gummed together itching much diminished""",20
"Sentence: ""Itching in the right eye during the day prickling itching and smarting in the eyelids in the morning after awaking eyelids gummed together and a feeling as if fine sand were in the eyes b""",20
