,sentence,label
343,"Sentence: ""Bruised pain in the eye on pressing it together and on feeling of it""",18
344,"Sentence: ""Violent pains in the left eye as if it were rubbed against spiculæ of glass and drawn in towards the pupil He was obliged to close the eye five or six times involuntarily This was followed by burning in the eye and flow of tears The attack lasted about two minutes a""",18
345,"Sentence: ""Pains shooting through the right eye and through the head generally""",18
346,"Sentence: ""The eyes are painful to touch when closed""",18
347,"Sentence: ""The eyes are painful on looking at the flame of a candle""",18
348,"Sentence: ""In the evening jerking cutting in right eye spreading to the temple it lasts several hours and can be excited anew by touching the right side of the tip of the nose d""",18
349,"Sentence: ""Severe cutting in right eye b""",18
350,"Sentence: ""Shooting in the left eye preventing him from reading for several days when he attempts to read he gets immediately violent shooting pains through the middle of the pupil deep into the eye a""",18
351,"Sentence: ""The right eye feels very weak water runs from it when looking at anything for a few seconds""",18
352,"Sentence: ""About AM painful dry sensation in both eyes g""",18
353,"Sentence: ""Biting in the eyes as from Ammonia""",18
354,"Sentence: ""Biting of the eyes and lachrymation every evening""",18
355,"Sentence: ""A feeling as of sand in the eyes""",18
356,"Sentence: ""Feeling of sand in right eye""",18
357,"Sentence: ""Stitches as with a knife in the right eye""",18
358,"Sentence: ""Itching and burning of the eyes c""",18
359,"Sentence: ""In the forenoon itching and burning in both eyes followed by great watering of the eyes""",18
360,"Sentence: ""At noon for half an hour great itching of the left eye with lachrymation b""",18
361,"Sentence: ""In the morning itching in left eye which is not only aggravated by rubbing but extends all over the face""",19
362,"Sentence: ""Itching in the left eye a""",19
363,"Sentence: ""An inflamed pimple above the left eyebrow b""",19
364,"Sentence: ""Pressure in the eyebrows and balls""",19
365,"Sentence: ""In the afternoon slight tearing pains in the left eyebrow c""",19
366,"Sentence: ""Burning pain above and beneath the eyebrows every afternoon""",19
367,"Sentence: ""In the evening drawing in the left eyebrow c""",19
368,"Sentence: ""Sudden drawing above the right eyebrow f""",19
369,"Sentence: ""At night drawing pains in the region of the left eyebrow and aching in the left eyeball as if it were swelled out and pushed forward the aching in the eyeballs only went off the following morning after getting up""",19
370,"Sentence: ""Much itching in the eyebrows and in the tip of the nose""",19
371,"Sentence: ""Very violent piercing cramplike pain deep in the right orbit which as far as he could judge seemed to extend through the bony wall of the orbit into the frontal sinus it lasted a few minutes and then alternated with a similar pain in the left orbit f""",19
372,"Sentence: ""Pressure in both orbits""",19
373,"Sentence: ""Boring pain over the left eye""",19
374,"Sentence: ""Jerking pain above the right eye""",19
375,"Sentence: ""Drawing pain in the bones of the orbits""",19
376,"Sentence: ""Before going to sleep shooting pain in the upper border of the left orbit a""",20
377,"Sentence: ""Shooting above the left eye""",20
378,"Sentence: ""Swelling of the upper lid and dry matter in the lashes""",20
379,"Sentence: ""Swelling of the upper lid with redness and burning pain""",20
380,"Sentence: ""Swelling and pain in the eyelids with lachrymation""",20
381,"Sentence: ""Inflammation of the lower lids without especial swelling""",20
382,"Sentence: ""Redness of the eyelids and conjunctiva""",20
383,"Sentence: ""The canthi of the eyes red and inflamed slightly adhesive and exuding a little""",20
384,"Sentence: ""Eruption of pimples on the upper lid""",20
385,"Sentence: ""Stye on the upper lid by the inner canthus""",20
386,"Sentence: ""Near the outer canthus of the left eye an intensely red excessively itching and burning spot on the skin the left palpebral conjunctiva much reddened a""",20
387,"Sentence: ""Agglutination of the eyes two mornings""",20
388,"Sentence: ""Agglutinated eyes in the morning""",20
389,"Sentence: ""The eyes are agglutinated in the morning the lids thick and red afterwards dry mucus in the lashes""",20
390,"Sentence: ""I could scarcely open my eyes which were agglutinated with forcible closure of the lids in the evening the light obliges me to shut them""",20
391,"Sentence: ""Eyes slightly adhering in the morning on awaking""",20
392,"Sentence: ""Slight adhesion of the lids in the morning a""",20
393,"Sentence: ""Much eye-gum on the ciliæ in the morning after waking d""",20
394,"Sentence: ""Copious secretion of mucus from the Meibomian glands c""",20
395,"Sentence: ""Twitching of the lids for many days""",20
396,"Sentence: ""Twitching of the lower lid every day""",20
397,"Sentence: ""Twitching of the upper lid""",20
398,"Sentence: ""The lids often close after rising in the morning""",20
399,"Sentence: ""In the evening twitching in the eyelids""",20
400,"Sentence: ""Jerking in the lids""",20
401,"Sentence: ""Jerking in the lids mostly in the afternoon""",20
402,"Sentence: ""Jerking in the left lower lid almost constantly""",20
403,"Sentence: ""Jerking in the lower lid""",20
404,"Sentence: ""Eyelids heavy in the evening""",20
405,"Sentence: ""Dryness of the inner surface of the lids""",20
406,"Sentence: ""Pressure in the eyelids in the evening""",20
407,"Sentence: ""Pressure in the upper lids""",20
408,"Sentence: ""In the evening violent shooting in the upper lid a""",20
409,"Sentence: ""Aching on the eyelids c""",20
410,"Sentence: ""Pain in the outer canthus of both eyes""",20
411,"Sentence: ""In the evening sudden very painful tearing in the left upper eyelid a""",20
412,"Sentence: ""Burning of the lids that are inflamed and red and tense on motion""",20
413,"Sentence: ""Burning of the eyelids externally""",20
414,"Sentence: ""Sensation of many burning sparks in the eyelids that are immediately drawn together""",20
415,"Sentence: ""Burning jerking in the right eyelid""",20
416,"Sentence: ""Sticking and burning in the outer canthi with dimness of vision in the evening""",20
417,"Sentence: ""A persistent burning in the external canthus of the right eye and at the same time a sensation as if a grain of sand was in it a""",20
418,"Sentence: ""In the afternoon burning in the eyelids with flow of tears a""",20
419,"Sentence: ""Burning in the lids especially of the right eye in the morning after getting up d""",20
420,"Sentence: ""Burning of the upper lids""",20
421,"Sentence: ""In the evening a fine burning like sparks on some parts of the skin of the right upper lid g""",20
422,"Sentence: ""Great burning in the canthi at noon slight burning in both outer canthi slight burning in the edges of the lids a""",20
423,"Sentence: ""In the forenoon some burning on the edges of the eyelids slight burning in the external canthi during the day severe burning on the edges of the eyelids slight burning of the tarsal edges b""",20
424,"Sentence: ""Frequent fine burning stitches in different parts of the skin of the left upper eyelid as if from fine sparks""",20
425,"Sentence: ""Smarting sore pain on the inner side of the lids after midnight followed by a sensation of a rubbing dryness upon the inner surfaces""",20
426,"Sentence: ""Smarting pain as from dryness of the margins of the lids""",20
427,"Sentence: ""Smarting of the lids inclination to rub them the eyes can hardly bear the light in the evening""",20
428,"Sentence: ""Sensation like sparks in the left upper lid a""",20
429,"Sentence: ""In the morning slight sensitiveness of the edges of the lids b""",20
430,"Sentence: ""Four hours after taking the medicine when in bed he felt a rubbing dry sensation in the mucous surface of the eyelids""",20
